,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,split4_train_Precision,mean_train_Precision,std_train_Precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
512,0.03071308135986328,0.0034745163932291437,0.007752561569213867,0.000724523277858899,gini,9,sqrt,10,10,10,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.6973684210526315,0.618421052631579,0.6973684210526315,0.6973684210526315,0.72,0.6861052631578947,0.03495878063506081,153,0.8283828382838284,0.8316831683168316,0.801980198019802,0.8184818481848185,0.8157894736842105,0.8192635052978983,0.010476667958626536,0.72,0.66,0.6896551724137931,0.6964285714285714,0.7307692307692307,0.6993705949223191,0.024756960104989796,144,0.8168316831683168,0.8146341463414634,0.7830188679245284,0.8019323671497585,0.806930693069307,0.8046695515306748,0.012071185821789383,0.8,0.7333333333333333,0.8888888888888888,0.8666666666666667,0.8444444444444444,0.8266666666666665,0.0551541050932927,312,0.9166666666666666,0.9277777777777778,0.9222222222222223,0.9222222222222223,0.9055555555555556,0.918888888888889,0.007535922203472539,0.7578947368421052,0.6947368421052631,0.7766990291262136,0.7722772277227722,0.7835051546391751,0.7570225980871058,0.03225358116404841,212,0.8638743455497382,0.8675324675324675,0.8469387755102041,0.8578811369509044,0.8534031413612565,0.8579259733809141,0.007332726616699958
513,0.14144597053527833,0.01198602788266176,0.012006425857543945,0.001627121445230095,gini,9,sqrt,10,10,50,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.6973684210526315,0.6447368421052632,0.7105263157894737,0.7631578947368421,0.7066666666666667,0.7044912280701754,0.037694173598839885,57,0.8712871287128713,0.8514851485148515,0.8646864686468647,0.8448844884488449,0.8651315789473685,0.8594949626541603,0.009750912132880898,0.6964285714285714,0.6730769230769231,0.7017543859649122,0.7368421052631579,0.7169811320754716,0.7050166235618073,0.02126288809236614,101,0.8439024390243902,0.8292682926829268,0.8357487922705314,0.812206572769953,0.8390243902439024,0.8320300973983408,0.01099364374196233,0.8666666666666667,0.7777777777777778,0.8888888888888888,0.9333333333333333,0.8444444444444444,0.8622222222222222,0.051448164012400995,104,0.9611111111111111,0.9444444444444444,0.9611111111111111,0.9611111111111111,0.9555555555555556,0.9566666666666667,0.00647883543871702,0.7722772277227722,0.7216494845360825,0.7843137254901961,0.8235294117647058,0.7755102040816326,0.7754560107190778,0.03254154531425878,47,0.8987012987012987,0.883116883116883,0.8940568475452196,0.8804071246819337,0.8935064935064936,0.8899577295103658,0.006983662774341334
514,0.27475829124450685,0.014127727429586538,0.013348531723022462,0.0010513392280760239,gini,9,sqrt,10,10,100,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.6710526315789473,0.6447368421052632,0.7368421052631579,0.7368421052631579,0.68,0.6938947368421053,0.036933120659674135,116,0.8811881188118812,0.8448844884488449,0.834983498349835,0.8415841584158416,0.8519736842105263,0.8509227896473858,0.016092399762181818,0.6785714285714286,0.6730769230769231,0.7272727272727273,0.711864406779661,0.6909090909090909,0.6963389153219661,0.020416799301563572,172,0.8564356435643564,0.8181818181818182,0.8066037735849056,0.8084112149532711,0.8260869565217391,0.8231438813612181,0.01806793744580174,0.8444444444444444,0.7777777777777778,0.8888888888888888,0.9333333333333333,0.8444444444444444,0.8577777777777778,0.051830683509736,130,0.9611111111111111,0.95,0.95,0.9611111111111111,0.95,0.9544444444444444,0.005443310539518209,0.7524752475247526,0.7216494845360825,0.7999999999999999,0.8076923076923076,0.7599999999999999,0.7683634079506285,0.031787441502695614,98,0.9057591623036649,0.879177377892031,0.8724489795918368,0.8781725888324874,0.8837209302325583,0.8838558077705156,0.01152456111510057
515,0.0046996593475341795,0.0007559914477584541,0.008316707611083985,0.0020588485805185354,gini,9,sqrt,10,15,1,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 1}",0.6052631578947368,0.5657894736842105,0.6052631578947368,0.4868421052631579,0.5733333333333334,0.5672982456140351,0.04334641467443104,614,0.6864686468646864,0.6567656765676567,0.6831683168316832,0.6534653465346535,0.6578947368421053,0.6675525447281571,0.014210912632535794,0.6666666666666666,0.6666666666666666,0.6530612244897959,0.5652173913043478,0.6140350877192983,0.6331294073693551,0.03904717102425033,606,0.7456647398843931,0.7317073170731707,0.7258064516129032,0.7094972067039106,0.6862745098039216,0.7197900450156599,0.020381128414428944,0.6666666666666666,0.5333333333333333,0.7111111111111111,0.5777777777777777,0.7777777777777778,0.6533333333333333,0.08844332774281069,595,0.7166666666666667,0.6666666666666666,0.75,0.7055555555555556,0.7777777777777778,0.7233333333333334,0.03807075933113737,0.6666666666666666,0.5925925925925926,0.6808510638297872,0.5714285714285713,0.6862745098039216,0.6395626808643078,0.04789529755208947,606,0.7308781869688384,0.6976744186046511,0.7377049180327869,0.7075208913649025,0.7291666666666667,0.7205890163275692,0.015285626502375948
516,0.01917719841003418,0.0033225496138361114,0.007628822326660156,0.0008201817659305333,gini,9,sqrt,10,15,5,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 5}",0.6052631578947368,0.6973684210526315,0.631578947368421,0.7368421052631579,0.64,0.6622105263157895,0.047917750399242426,320,0.7920792079207921,0.8118811881188119,0.7920792079207921,0.7887788778877888,0.75,0.786963696369637,0.020213005937666763,0.6415094339622641,0.6964285714285714,0.6491228070175439,0.7272727272727273,0.6875,0.6803667079362213,0.0316073126026685,284,0.7746478873239436,0.8121827411167513,0.7853658536585366,0.7871287128712872,0.7680412371134021,0.7854732864167842,0.015081197282366033,0.7555555555555555,0.8666666666666667,0.8222222222222222,0.8888888888888888,0.7333333333333333,0.8133333333333332,0.0606141408754927,366,0.9166666666666666,0.8888888888888888,0.8944444444444445,0.8833333333333333,0.8277777777777777,0.8822222222222221,0.029481109247603568,0.6938775510204082,0.7722772277227722,0.7254901960784313,0.7999999999999999,0.7096774193548386,0.74026447883529,0.03974605210809204,356,0.8396946564885496,0.8488063660477453,0.8363636363636364,0.8324607329842931,0.7967914438502672,0.8308233671468983,0.01785292904370789
517,0.031197118759155273,0.00345327440457436,0.008938932418823242,0.0017951740464311092,gini,9,sqrt,10,15,10,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 10}",0.6710526315789473,0.6447368421052632,0.7236842105263158,0.6973684210526315,0.7333333333333333,0.6940350877192982,0.03284218023683149,109,0.8547854785478548,0.8514851485148515,0.8217821782178217,0.8250825082508251,0.8125,0.8331270627062706,0.016881962372031867,0.6785714285714286,0.7045454545454546,0.7222222222222222,0.671875,0.7358490566037735,0.7026126323885757,0.02455896266286257,124,0.8469387755102041,0.835820895522388,0.8088235294117647,0.8038277511961722,0.8090452261306532,0.8208912355542364,0.017195866094878363,0.8444444444444444,0.6888888888888889,0.8666666666666667,0.9555555555555556,0.8666666666666667,0.8444444444444444,0.08663817195385748,221,0.9222222222222223,0.9333333333333333,0.9166666666666666,0.9333333333333333,0.8944444444444445,0.9200000000000002,0.0143156652519168,0.7524752475247526,0.6966292134831461,0.7878787878787877,0.7889908256880733,0.7959183673469387,0.7643784883843396,0.03710645922600471,144,0.8829787234042554,0.8818897637795275,0.859375,0.8637532133676092,0.8496042216358839,0.8675201844374552,0.013015122443716762
518,0.1562972068786621,0.015519305272546973,0.010328960418701173,0.0008954032158885579,gini,9,sqrt,10,15,50,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 50}",0.6842105263157895,0.631578947368421,0.7236842105263158,0.75,0.6533333333333333,0.6885614035087719,0.043623984412303814,150,0.8646864686468647,0.8679867986798679,0.8382838283828383,0.8316831683168316,0.8453947368421053,0.8496070001737015,0.014369610243662515,0.6909090909090909,0.6666666666666666,0.7142857142857143,0.7241379310344828,0.6792452830188679,0.6950489371829645,0.021394720135419067,177,0.8423645320197044,0.8333333333333334,0.8075117370892019,0.8115942028985508,0.8308457711442786,0.8251299152970137,0.013346271409045266,0.8444444444444444,0.7555555555555555,0.8888888888888888,0.9333333333333333,0.8,0.8444444444444444,0.0628539361054709,221,0.95,0.9722222222222222,0.9555555555555556,0.9333333333333333,0.9277777777777778,0.9477777777777778,0.01594744454934146,0.7599999999999999,0.7083333333333334,0.792079207920792,0.8155339805825242,0.7346938775510203,0.762128079877534,0.038471545948108074,164,0.8929503916449085,0.8974358974358975,0.8753180661577609,0.8682170542635659,0.8766404199475066,0.8821123658899278,0.01114861253920832
519,0.2679408550262451,0.00816879583538449,0.014356231689453125,0.0010735920114402443,gini,9,sqrt,10,15,100,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.6710526315789473,0.6578947368421053,0.7236842105263158,0.6973684210526315,0.72,0.694,0.026071710185988188,110,0.8844884488448845,0.8547854785478548,0.8217821782178217,0.8481848184818482,0.8421052631578947,0.8502692374500608,0.020365945519500578,0.6851851851851852,0.6792452830188679,0.7068965517241379,0.6964285714285714,0.7222222222222222,0.6979955627157969,0.015390210258804033,155,0.8606965174129353,0.8207547169811321,0.7971698113207547,0.8160377358490566,0.8173076923076923,0.8223932947743142,0.020843715604090395,0.8222222222222222,0.8,0.9111111111111111,0.8666666666666667,0.8666666666666667,0.8533333333333333,0.0387457683870282,160,0.9611111111111111,0.9666666666666667,0.9388888888888889,0.9611111111111111,0.9444444444444444,0.9544444444444444,0.010772621905369635,0.7474747474747475,0.7346938775510203,0.7961165048543689,0.7722772277227722,0.7878787878787877,0.7676882290963393,0.023384167755462256,103,0.9081364829396326,0.8877551020408163,0.8622448979591838,0.8826530612244898,0.8762886597938143,0.8834156407915874,0.01503014769226615
520,0.004312705993652344,0.0008707684496666876,0.008975553512573241,0.0022084400145341043,gini,9,sqrt,10,20,1,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 1}",0.5526315789473685,0.618421052631579,0.6578947368421053,0.631578947368421,0.5733333333333334,0.6067719298245613,0.03850700951088284,542,0.7029702970297029,0.735973597359736,0.6996699669966997,0.7392739273927392,0.6546052631578947,0.7064986103873545,0.03064309094790968,0.6341463414634146,0.6818181818181818,0.7111111111111111,0.6545454545454545,0.6444444444444445,0.6652131066765213,0.027902098004428486,431,0.7586206896551724,0.7577319587628866,0.7572254335260116,0.7616580310880829,0.7358490566037735,0.7542170339271854,0.009311803028622724,0.5777777777777777,0.6666666666666666,0.7111111111111111,0.8,0.6444444444444445,0.6799999999999999,0.07383665655927181,565,0.7333333333333333,0.8166666666666667,0.7277777777777777,0.8166666666666667,0.65,0.7488888888888888,0.0626966043540706,0.6046511627906976,0.6741573033707865,0.7111111111111111,0.7200000000000001,0.6444444444444445,0.670872804343408,0.04272506204877534,545,0.7457627118644068,0.7860962566844919,0.7422096317280452,0.7882037533512065,0.6902654867256638,0.7505075680707629,0.03579953886490391
521,0.019707489013671874,0.003120651203936167,0.008208084106445312,0.001496664402140397,gini,9,sqrt,10,20,5,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 5}",0.6052631578947368,0.6578947368421053,0.6578947368421053,0.6710526315789473,0.7066666666666667,0.6597543859649122,0.03257183740875252,323,0.8052805280528053,0.8217821782178217,0.8052805280528053,0.801980198019802,0.8026315789473685,0.8073910022581204,0.0073204243183304565,0.6595744680851063,0.6862745098039216,0.6938775510204082,0.7083333333333334,0.7446808510638298,0.6985481426613199,0.02798349706811363,151,0.8040201005025126,0.8118811881188119,0.7922705314009661,0.8,0.7857142857142857,0.7987772211473153,0.009095869568420024,0.6888888888888889,0.7777777777777778,0.7555555555555555,0.7555555555555555,0.7777777777777778,0.7511111111111111,0.032659863237109045,502,0.8888888888888888,0.9111111111111111,0.9111111111111111,0.8888888888888888,0.9166666666666666,0.9033333333333333,0.011967032904743354,0.6739130434782609,0.7291666666666667,0.723404255319149,0.7311827956989247,0.7608695652173912,0.7237072652760784,0.028093705683155452,446,0.8443271767810027,0.8586387434554974,0.8475452196382429,0.8421052631578948,0.8461538461538461,0.8477540498372967,0.005739914057475198
522,0.030339860916137697,0.0029677081763073146,0.008051824569702149,0.0021895132659567954,gini,9,sqrt,10,20,10,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 10}",0.631578947368421,0.5921052631578947,0.6578947368421053,0.7236842105263158,0.72,0.6650526315789473,0.05089187930801325,289,0.8283828382838284,0.8283828382838284,0.8217821782178217,0.8250825082508251,0.8157894736842105,0.8238839673441027,0.00472978910546954,0.6545454545454545,0.6458333333333334,0.6610169491525424,0.7222222222222222,0.74,0.6847235918507104,0.03859224187426279,260,0.8106796116504854,0.8047619047619048,0.7889908256880734,0.8159203980099502,0.7924528301886793,0.8025611140598187,0.01034943553838713,0.8,0.6888888888888889,0.8666666666666667,0.8666666666666667,0.8222222222222222,0.8088888888888889,0.06531972647421809,374,0.9277777777777778,0.9388888888888889,0.9555555555555556,0.9111111111111111,0.9333333333333333,0.9333333333333333,0.014487116456005903,0.7200000000000001,0.6666666666666667,0.7500000000000001,0.7878787878787877,0.7789473684210526,0.7406985645933014,0.04401048432132928,351,0.8652849740932642,0.8666666666666667,0.8643216080402011,0.8608923884514436,0.8571428571428572,0.8628616988788866,0.0034369961231092067
523,0.14111533164978027,0.014457778732777683,0.010675716400146484,0.002139653574420916,gini,9,sqrt,10,20,50,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 50}",0.6710526315789473,0.6578947368421053,0.7368421052631579,0.75,0.7066666666666667,0.7044912280701754,0.035809866910878375,57,0.8514851485148515,0.8613861386138614,0.8415841584158416,0.8415841584158416,0.8519736842105263,0.8496026576341844,0.0074378575190582,0.6785714285714286,0.6862745098039216,0.7358490566037735,0.7241379310344828,0.7346938775510204,0.7119053607129253,0.024537091920596055,64,0.8260869565217391,0.822429906542056,0.8173076923076923,0.8142857142857143,0.8260869565217391,0.8212394452357883,0.004737657325517983,0.8444444444444444,0.7777777777777778,0.8666666666666667,0.9333333333333333,0.8,0.8444444444444444,0.05443310539518174,221,0.95,0.9777777777777777,0.9444444444444444,0.95,0.95,0.9544444444444444,0.011863420280034792,0.7524752475247526,0.7291666666666667,0.7959183673469387,0.8155339805825242,0.7659574468085106,0.7718103417858785,0.030723081757687908,76,0.8837209302325583,0.8934010152284264,0.8762886597938143,0.8769230769230769,0.8837209302325583,0.8828109224820869,0.006180824030653112
524,0.2757383346557617,0.010929610531033146,0.014122629165649414,0.0005737966126184705,gini,9,sqrt,10,20,100,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",0.631578947368421,0.6447368421052632,0.7105263157894737,0.7105263157894737,0.6933333333333334,0.6781403508771929,0.03350309495403257,205,0.8547854785478548,0.8646864686468647,0.8481848184818482,0.8514851485148515,0.8322368421052632,0.8502757512593364,0.01057585269290895,0.660377358490566,0.6730769230769231,0.7169811320754716,0.7017543859649122,0.7115384615384616,0.6927456522292669,0.022164163844595564,201,0.8269230769230769,0.8357487922705314,0.8221153846153846,0.8229665071770335,0.8146341463414634,0.8244775814654979,0.006896044888913715,0.7777777777777778,0.7777777777777778,0.8444444444444444,0.8888888888888888,0.8222222222222222,0.8222222222222222,0.04216370213557837,330,0.9555555555555556,0.9611111111111111,0.95,0.9555555555555556,0.9277777777777778,0.95,0.011653431646335019,0.7142857142857142,0.7216494845360825,0.7755102040816326,0.7843137254901961,0.7628865979381444,0.7517291452663539,0.02849062614304277,254,0.88659793814433,0.8940568475452196,0.8814432989690721,0.884318766066838,0.8675324675324675,0.8827898636515854,0.008699255977115936
525,0.0048274040222167965,0.0013696945270279086,0.00895686149597168,0.0018435758856741357,gini,9,sqrt,20,10,1,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 1}",0.6578947368421053,0.618421052631579,0.631578947368421,0.618421052631579,0.6266666666666667,0.6305964912280702,0.014547065441450152,486,0.6600660066006601,0.6336633663366337,0.6765676567656765,0.6534653465346535,0.6381578947368421,0.6523840541948932,0.01547821686113986,0.6938775510204082,0.6481481481481481,0.6666666666666666,0.6666666666666666,0.673469387755102,0.6697656840513984,0.014707992561094835,380,0.7015706806282722,0.6575342465753424,0.7329545454545454,0.6847290640394089,0.6861702127659575,0.6925917498927052,0.024665210193573234,0.7555555555555555,0.7777777777777778,0.7555555555555555,0.7111111111111111,0.7333333333333333,0.7466666666666667,0.02266230894930126,504,0.7444444444444445,0.8,0.7166666666666667,0.7722222222222223,0.7166666666666667,0.75,0.03239417719358502,0.723404255319149,0.707070707070707,0.7083333333333334,0.6881720430107527,0.702127659574468,0.705821599661682,0.011332880469394634,500,0.7223719676549866,0.7218045112781954,0.7247191011235955,0.7258485639686685,0.701086956521739,0.7191662201094371,0.009160626359598108
526,0.01410207748413086,0.0016893454419983193,0.008161640167236328,0.0014628564232694989,gini,9,sqrt,20,10,5,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 5}",0.631578947368421,0.5789473684210527,0.6578947368421053,0.6842105263157895,0.64,0.6385263157894737,0.03482031438153322,467,0.7623762376237624,0.7194719471947195,0.7293729372937293,0.7293729372937293,0.7302631578947368,0.7341714434601354,0.014648628763050278,0.6545454545454545,0.6140350877192983,0.6792452830188679,0.6909090909090909,0.6451612903225806,0.6567792413030584,0.026968866933418597,513,0.7454545454545455,0.7092511013215859,0.7149122807017544,0.71875,0.7112068965517241,0.719914964805922,0.013177272920335211,0.8,0.7777777777777778,0.8,0.8444444444444444,0.8888888888888888,0.8222222222222223,0.03975231959999623,325,0.9111111111111111,0.8944444444444445,0.9055555555555556,0.8944444444444445,0.9166666666666666,0.9044444444444444,0.008888888888888858,0.7200000000000001,0.6862745098039216,0.7346938775510203,0.7599999999999999,0.7476635514018692,0.7297263877513622,0.025477746011626574,419,0.8200000000000001,0.7911547911547913,0.7990196078431372,0.7970297029702971,0.8009708737864077,0.8016349951509267,0.00975292882095042
527,0.03138232231140137,0.006113878198431574,0.008444929122924804,0.0006317453640017174,gini,9,sqrt,20,10,10,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 10}",0.6710526315789473,0.618421052631579,0.6710526315789473,0.6710526315789473,0.7066666666666667,0.6676491228070176,0.028215326466016145,275,0.768976897689769,0.7557755775577558,0.7425742574257426,0.735973597359736,0.7697368421052632,0.7546074344276533,0.013629102994122686,0.6785714285714286,0.6481481481481481,0.6851851851851852,0.6785714285714286,0.7090909090909091,0.6799134199134199,0.01945123006716347,293,0.7594339622641509,0.7366071428571429,0.7524752475247525,0.7403846153846154,0.7455357142857143,0.7468873364632752,0.00822723785404877,0.8444444444444444,0.7777777777777778,0.8222222222222222,0.8444444444444444,0.8666666666666667,0.8311111111111111,0.030143688813890086,283,0.8944444444444445,0.9166666666666666,0.8444444444444444,0.8555555555555555,0.9277777777777778,0.8877777777777778,0.03284832333132109,0.7524752475247526,0.707070707070707,0.7474747474747475,0.7524752475247526,0.7800000000000001,0.747899189918992,0.023407211612495045,287,0.8214285714285715,0.8168316831683169,0.7958115183246073,0.7938144329896907,0.8267326732673268,0.8109237758357025,0.013537246966842012
528,0.11733689308166503,0.0023278939561461078,0.010596179962158203,0.0009725271072792795,gini,9,sqrt,20,10,50,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 50}",0.6710526315789473,0.6447368421052632,0.6447368421052632,0.6578947368421053,0.72,0.6676842105263159,0.027918758276683983,272,0.8052805280528053,0.7887788778877888,0.7458745874587459,0.735973597359736,0.7467105263157895,0.764523623414973,0.027311681029606013,0.6785714285714286,0.6607142857142857,0.6451612903225806,0.6507936507936508,0.7142857142857143,0.669905273937532,0.02492676814385589,379,0.7788018433179723,0.7612612612612613,0.7330316742081447,0.7192982456140351,0.7330316742081447,0.7450849397219117,0.021698013636065373,0.8444444444444444,0.8222222222222222,0.8888888888888888,0.9111111111111111,0.8888888888888888,0.8711111111111111,0.03265986323710904,64,0.9388888888888889,0.9388888888888889,0.9,0.9111111111111111,0.9,0.9177777777777777,0.017708197167232466,0.7524752475247526,0.7326732673267325,0.7476635514018692,0.7592592592592592,0.792079207920792,0.756830106686681,0.019672027562026066,217,0.8513853904282117,0.8407960199004975,0.8079800498753117,0.803921568627451,0.8079800498753117,0.8224126157413567,0.019676828808818332
529,0.23695244789123535,0.011709014532157067,0.013845443725585938,0.0005057931338291818,gini,9,sqrt,20,10,100,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.6578947368421053,0.6710526315789473,0.6842105263157895,0.6710526315789473,0.72,0.6808421052631578,0.021274098279779753,187,0.7788778877887789,0.7821782178217822,0.7458745874587459,0.759075907590759,0.75,0.7632013201320131,0.014814769430668936,0.6727272727272727,0.6851851851851852,0.6666666666666666,0.6612903225806451,0.7068965517241379,0.6785531997767815,0.01625156518321809,306,0.7533632286995515,0.7544642857142857,0.7268722466960352,0.7377777777777778,0.7363636363636363,0.7417682350502572,0.010608086400918678,0.8222222222222222,0.8222222222222222,0.9333333333333333,0.9111111111111111,0.9111111111111111,0.8799999999999999,0.04786813161897339,38,0.9333333333333333,0.9388888888888889,0.9166666666666666,0.9222222222222223,0.9,0.9222222222222223,0.01360827634879543,0.7400000000000001,0.7474747474747475,0.7777777777777778,0.7663551401869159,0.7961165048543689,0.7655448340587621,0.020317456236115576,128,0.8337468982630273,0.8366336633663366,0.8108108108108109,0.819753086419753,0.81,0.8221888917719855,0.011191084819284682
530,0.005589056015014649,0.0015330531280434365,0.009391069412231445,0.0014691208523292467,gini,9,sqrt,20,15,1,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 1}",0.5921052631578947,0.618421052631579,0.618421052631579,0.5789473684210527,0.64,0.6095789473684211,0.021565849683612696,535,0.6534653465346535,0.6468646864686468,0.6996699669966997,0.6072607260726073,0.6776315789473685,0.6569784610039953,0.031098551541968385,0.6206896551724138,0.6666666666666666,0.6379310344827587,0.6382978723404256,0.6551724137931034,0.6437515284910736,0.0158177792092625,583,0.6712328767123288,0.6746411483253588,0.7129186602870813,0.6564102564102564,0.7070707070707071,0.6844547297611465,0.021814188203194508,0.8,0.7111111111111111,0.8222222222222222,0.6666666666666666,0.8444444444444444,0.7688888888888888,0.06827685109216541,476,0.8166666666666667,0.7833333333333333,0.8277777777777777,0.7111111111111111,0.7777777777777778,0.7833333333333334,0.04082482904638628,0.6990291262135923,0.6881720430107527,0.7184466019417477,0.6521739130434782,0.7378640776699029,0.6991371523758947,0.028977303970172986,513,0.7368421052631579,0.724935732647815,0.7660668380462724,0.6826666666666668,0.7407407407407408,0.7302504166729306,0.027308505738895417
531,0.01370997428894043,0.001336332698038326,0.008985280990600586,0.0009178890621854046,gini,9,sqrt,20,15,5,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 5}",0.5921052631578947,0.6447368421052632,0.6578947368421053,0.618421052631579,0.6666666666666666,0.6359649122807018,0.027320020179644636,475,0.759075907590759,0.7557755775577558,0.7392739273927392,0.7095709570957096,0.7269736842105263,0.738134010769498,0.01839286957056702,0.64,0.6607142857142857,0.6862745098039216,0.66,0.7,0.6693977591036415,0.021209765150362322,381,0.7688442211055276,0.7264957264957265,0.7700534759358288,0.719047619047619,0.7298578199052133,0.7428597724979831,0.021993364912336253,0.7111111111111111,0.8222222222222222,0.7777777777777778,0.7333333333333333,0.7777777777777778,0.7644444444444444,0.0387457683870282,483,0.85,0.9444444444444444,0.8,0.8388888888888889,0.8555555555555555,0.8577777777777778,0.04747969026493664,0.6736842105263158,0.7326732673267325,0.7291666666666667,0.6947368421052631,0.7368421052631577,0.7134206183776272,0.024880651844068926,483,0.8073878627968338,0.821256038647343,0.784741144414169,0.7743589743589743,0.7877237851662405,0.7950935610767121,0.01689398888066409
532,0.027446460723876954,0.0018470926084167144,0.009034204483032226,0.0021130310022573983,gini,9,sqrt,20,15,10,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 10}",0.6710526315789473,0.5789473684210527,0.6578947368421053,0.7105263157894737,0.6266666666666667,0.6490175438596492,0.044174811527954654,409,0.7755775577557755,0.759075907590759,0.7755775577557755,0.7293729372937293,0.7006578947368421,0.7480523710265763,0.029092775029874476,0.6923076923076923,0.6181818181818182,0.6666666666666666,0.6949152542372882,0.6545454545454545,0.665323377187784,0.02808603595534463,428,0.7568807339449541,0.7442922374429224,0.7616822429906542,0.7008196721311475,0.7069767441860465,0.734130326139145,0.025404213438692,0.8,0.7555555555555555,0.8444444444444444,0.9111111111111111,0.8,0.8222222222222222,0.052587375849774354,330,0.9166666666666666,0.9055555555555556,0.9055555555555556,0.95,0.8444444444444444,0.9044444444444444,0.03413842554608269,0.7422680412371134,0.6799999999999999,0.7450980392156862,0.7884615384615385,0.7200000000000001,0.7351655237828676,0.03539150723969527,392,0.8291457286432161,0.8170426065162908,0.8274111675126904,0.8066037735849056,0.769620253164557,0.8099647058843319,0.021731811088641396
