,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,split4_train_Precision,mean_train_Precision,std_train_Precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
614,0.002804470062255859,0.0004026980678556027,0.01650991439819336,0.00038498866537106863,auto,1,chebyshev,9,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.631578947368421,0.5131578947368421,0.618421052631579,0.6578947368421053,0.6266666666666667,0.6095438596491229,0.04997119515002069,2497,0.7260726072607261,0.7326732673267327,0.7326732673267327,0.7062706270627063,0.7171052631578947,0.7229590064269584,0.010111345665885525,0.660377358490566,0.6,0.6538461538461539,0.6938775510204082,0.673469387755102,0.656314090222446,0.03130238149761746,2307,0.7487179487179487,0.7414634146341463,0.746268656716418,0.7263681592039801,0.7422680412371134,0.7410172441019214,0.007787649658212928,0.7777777777777778,0.5333333333333333,0.7555555555555555,0.7555555555555555,0.7333333333333333,0.711111111111111,0.08999314102807372,2233,0.8111111111111111,0.8444444444444444,0.8333333333333334,0.8111111111111111,0.8,0.82,0.016329931618554516,0.7142857142857142,0.5647058823529412,0.7010309278350516,0.723404255319149,0.702127659574468,0.6811108878734647,0.058784242841793885,2461,0.7786666666666666,0.7896103896103897,0.7874015748031497,0.7664041994750657,0.7700534759358288,0.77842726129822,0.009168776074923434
615,0.00252838134765625,0.0008403522635407566,0.010635137557983398,0.0011475521380972507,auto,1,chebyshev,9,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.6842105263157895,0.5394736842105263,0.6578947368421053,0.6973684210526315,0.6666666666666666,0.6491228070175439,0.05650920494177685,1645,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6981132075471698,0.631578947368421,0.6862745098039216,0.7291666666666666,0.717391304347826,0.6925049271468009,0.033898852004412644,1429,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8222222222222222,0.5333333333333333,0.7777777777777778,0.7777777777777778,0.7333333333333333,0.7288888888888889,0.10173798348675196,1897,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7551020408163266,0.5783132530120482,0.7291666666666667,0.7526881720430108,0.7252747252747253,0.7081089715625556,0.06600101794823084,1765,1.0,1.0,1.0,1.0,1.0,1.0,0.0
616,0.0024575710296630858,0.0006981065590419116,0.017181921005249023,0.001061761398983677,auto,1,chebyshev,10,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",0.5921052631578947,0.47368421052631576,0.5263157894736842,0.6578947368421053,0.6266666666666667,0.5753333333333334,0.06703440588825735,2761,0.6765676567656765,0.7227722772277227,0.7062706270627063,0.6831683168316832,0.7006578947368421,0.6978873545249262,0.016543240991979548,0.6521739130434783,0.5714285714285714,0.6,0.7021276595744681,0.6976744186046512,0.6446809125302339,0.05201321930071959,2497,0.75625,0.7758620689655172,0.7570621468926554,0.7359550561797753,0.751412429378531,0.7553083402832959,0.012776118743631912,0.6666666666666666,0.4444444444444444,0.6,0.7333333333333333,0.6666666666666666,0.6222222222222222,0.0983819716496829,2605,0.6722222222222223,0.75,0.7444444444444445,0.7277777777777777,0.7388888888888889,0.7266666666666668,0.028196838978776697,0.6593406593406593,0.5,0.6,0.7173913043478262,0.6818181818181818,0.6317100291013334,0.07611651244699025,2713,0.711764705882353,0.7627118644067795,0.7507002801120449,0.7318435754189944,0.7450980392156863,0.7404236930071716,0.01743087089153536
617,0.0029039382934570312,0.0006591311603582969,0.01225285530090332,0.0011644043691527843,auto,1,chebyshev,10,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",0.6578947368421053,0.5131578947368421,0.618421052631579,0.7236842105263158,0.7066666666666667,0.6439649122807017,0.07515807492566076,1729,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6938775510204082,0.6052631578947368,0.6538461538461539,0.74,0.7346938775510204,0.6855361480624639,0.0507944509243845,1659,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7555555555555555,0.5111111111111111,0.7555555555555555,0.8222222222222222,0.8,0.7288888888888888,0.1119082516623482,1921,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.723404255319149,0.5542168674698796,0.7010309278350516,0.7789473684210526,0.7659574468085106,0.7047113731707286,0.08034130979001682,1945,1.0,1.0,1.0,1.0,1.0,1.0,0.0
618,0.0034464359283447265,0.001817752735138745,0.015749788284301756,0.0017162102821130759,auto,1,chebyshev,10,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",0.5921052631578947,0.47368421052631576,0.5263157894736842,0.6578947368421053,0.6266666666666667,0.5753333333333334,0.06703440588825735,2761,0.6765676567656765,0.7227722772277227,0.7062706270627063,0.6831683168316832,0.7006578947368421,0.6978873545249262,0.016543240991979548,0.6521739130434783,0.5714285714285714,0.6,0.7021276595744681,0.6976744186046512,0.6446809125302339,0.05201321930071959,2497,0.75625,0.7758620689655172,0.7570621468926554,0.7359550561797753,0.751412429378531,0.7553083402832959,0.012776118743631912,0.6666666666666666,0.4444444444444444,0.6,0.7333333333333333,0.6666666666666666,0.6222222222222222,0.0983819716496829,2605,0.6722222222222223,0.75,0.7444444444444445,0.7277777777777777,0.7388888888888889,0.7266666666666668,0.028196838978776697,0.6593406593406593,0.5,0.6,0.7173913043478262,0.6818181818181818,0.6317100291013334,0.07611651244699025,2713,0.711764705882353,0.7627118644067795,0.7507002801120449,0.7318435754189944,0.7450980392156863,0.7404236930071716,0.01743087089153536
619,0.0028407096862792967,0.0009547466138637161,0.011795377731323243,0.0021444149132432357,auto,1,chebyshev,10,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",0.6578947368421053,0.5131578947368421,0.618421052631579,0.7236842105263158,0.7066666666666667,0.6439649122807017,0.07515807492566076,1729,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6938775510204082,0.6052631578947368,0.6538461538461539,0.74,0.7346938775510204,0.6855361480624639,0.0507944509243845,1659,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7555555555555555,0.5111111111111111,0.7555555555555555,0.8222222222222222,0.8,0.7288888888888888,0.1119082516623482,1921,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.723404255319149,0.5542168674698796,0.7010309278350516,0.7789473684210526,0.7659574468085106,0.7047113731707286,0.08034130979001682,1945,1.0,1.0,1.0,1.0,1.0,1.0,0.0
620,0.003345298767089844,0.0018678837224397067,0.018303489685058592,0.0024315602844586785,auto,1,chebyshev,11,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.6052631578947368,0.4342105263157895,0.5789473684210527,0.6710526315789473,0.6533333333333333,0.588561403508772,0.08389967480533371,2689,0.693069306930693,0.7392739273927392,0.6897689768976898,0.6897689768976898,0.694078947368421,0.7011920270974465,0.019119507148312148,0.6470588235294118,0.5238095238095238,0.6274509803921569,0.6923076923076923,0.6862745098039216,0.6353803059685413,0.06079185588141718,2613,0.7377049180327869,0.7512437810945274,0.7239583333333334,0.7128712871287128,0.7208121827411168,0.7293181004660955,0.013584178951509799,0.7333333333333333,0.4888888888888889,0.7111111111111111,0.8,0.7777777777777778,0.7022222222222222,0.1111999644728605,2341,0.75,0.8388888888888889,0.7722222222222223,0.8,0.7888888888888889,0.79,0.02968975381308309,0.6875,0.5057471264367817,0.6666666666666666,0.7422680412371134,0.7291666666666667,0.6662697002014457,0.08479405183224094,2593,0.743801652892562,0.7926509186351706,0.7473118279569892,0.7539267015706805,0.753315649867374,0.7582013501845551,0.017634332600020505
621,0.0026483535766601562,0.0012835967496008104,0.011870527267456054,0.0007555973495200573,auto,1,chebyshev,11,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.6578947368421053,0.4868421052631579,0.618421052631579,0.7105263157894737,0.6933333333333334,0.6334035087719299,0.07980482501336604,1945,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6862745098039216,0.5789473684210527,0.66,0.7254901960784313,0.72,0.674142414860681,0.053195498387067025,1813,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7777777777777778,0.4888888888888889,0.7333333333333333,0.8222222222222222,0.8,0.7244444444444443,0.12139111363331256,1969,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7291666666666667,0.5301204819277109,0.6947368421052631,0.7708333333333334,0.7578947368421052,0.6965504121750159,0.08723200022957046,2119,1.0,1.0,1.0,1.0,1.0,1.0,0.0
622,0.002609539031982422,0.0012003218387651546,0.01663346290588379,0.0014768249821506328,auto,1,chebyshev,11,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.6052631578947368,0.4342105263157895,0.5789473684210527,0.6710526315789473,0.6533333333333333,0.588561403508772,0.08389967480533371,2689,0.693069306930693,0.7392739273927392,0.6897689768976898,0.6897689768976898,0.694078947368421,0.7011920270974465,0.019119507148312148,0.6470588235294118,0.5238095238095238,0.6274509803921569,0.6923076923076923,0.6862745098039216,0.6353803059685413,0.06079185588141718,2613,0.7377049180327869,0.7512437810945274,0.7239583333333334,0.7128712871287128,0.7208121827411168,0.7293181004660955,0.013584178951509799,0.7333333333333333,0.4888888888888889,0.7111111111111111,0.8,0.7777777777777778,0.7022222222222222,0.1111999644728605,2341,0.75,0.8388888888888889,0.7722222222222223,0.8,0.7888888888888889,0.79,0.02968975381308309,0.6875,0.5057471264367817,0.6666666666666666,0.7422680412371134,0.7291666666666667,0.6662697002014457,0.08479405183224094,2593,0.743801652892562,0.7926509186351706,0.7473118279569892,0.7539267015706805,0.753315649867374,0.7582013501845551,0.017634332600020505
623,0.00380096435546875,0.0011653430187064568,0.010600614547729491,0.0016774970566748495,auto,1,chebyshev,11,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.6578947368421053,0.4868421052631579,0.618421052631579,0.7105263157894737,0.6933333333333334,0.6334035087719299,0.07980482501336604,1945,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6862745098039216,0.5789473684210527,0.66,0.7254901960784313,0.72,0.674142414860681,0.053195498387067025,1813,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7777777777777778,0.4888888888888889,0.7333333333333333,0.8222222222222222,0.8,0.7244444444444443,0.12139111363331256,1969,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7291666666666667,0.5301204819277109,0.6947368421052631,0.7708333333333334,0.7578947368421052,0.6965504121750159,0.08723200022957046,2119,1.0,1.0,1.0,1.0,1.0,1.0,0.0
624,0.0021439552307128905,0.0004834831715849828,0.01594433784484863,0.0017593073097754463,auto,1,chebyshev,12,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 12, 'p': 1, 'weights': 'uniform'}",0.5789473684210527,0.4605263157894737,0.5394736842105263,0.7105263157894737,0.6533333333333333,0.588561403508772,0.08713880910902654,2689,0.6600660066006601,0.735973597359736,0.6666666666666666,0.6732673267326733,0.7072368421052632,0.6886420878929999,0.02871212814631647,0.6444444444444445,0.5555555555555556,0.6041666666666666,0.7346938775510204,0.7021276595744681,0.6481976407584311,0.0646922174941555,2473,0.7391304347826086,0.7717391304347826,0.7309941520467836,0.7288135593220338,0.7570621468926554,0.7455478846957727,0.016441362658977783,0.6444444444444445,0.4444444444444444,0.6444444444444445,0.8,0.7333333333333333,0.6533333333333333,0.11975283186939982,2509,0.6611111111111111,0.7888888888888889,0.6944444444444444,0.7166666666666667,0.7444444444444445,0.7211111111111111,0.043518124505702534,0.6444444444444445,0.49382716049382713,0.6236559139784946,0.7659574468085106,0.7173913043478262,0.6490552540146206,0.09284189303587645,2677,0.6979472140762463,0.7802197802197802,0.7122507122507121,0.7226890756302521,0.7507002801120449,0.7327614124578071,0.029353939580406135
625,0.0020336151123046876,0.0010674807098563772,0.012467288970947265,0.0020287242115698463,auto,1,chebyshev,12,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 12, 'p': 1, 'weights': 'distance'}",0.6842105263157895,0.5131578947368421,0.618421052631579,0.7368421052631579,0.7066666666666667,0.651859649122807,0.07953454932782698,1541,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.5952380952380952,0.6481481481481481,0.7450980392156863,0.7254901960784313,0.6856520385932151,0.0557171717103899,1647,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.8444444444444444,0.8222222222222222,0.7555555555555555,0.10327955589886444,1153,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7446808510638298,0.574712643678161,0.707070707070707,0.7916666666666666,0.7708333333333334,0.7177928403625395,0.07691619862218639,1521,1.0,1.0,1.0,1.0,1.0,1.0,0.0
626,0.0017853736877441405,0.0005933457147273239,0.01826629638671875,0.0015559303047757449,auto,1,chebyshev,12,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 12, 'p': 2, 'weights': 'uniform'}",0.5789473684210527,0.4605263157894737,0.5394736842105263,0.7105263157894737,0.6533333333333333,0.588561403508772,0.08713880910902654,2689,0.6600660066006601,0.735973597359736,0.6666666666666666,0.6732673267326733,0.7072368421052632,0.6886420878929999,0.02871212814631647,0.6444444444444445,0.5555555555555556,0.6041666666666666,0.7346938775510204,0.7021276595744681,0.6481976407584311,0.0646922174941555,2473,0.7391304347826086,0.7717391304347826,0.7309941520467836,0.7288135593220338,0.7570621468926554,0.7455478846957727,0.016441362658977783,0.6444444444444445,0.4444444444444444,0.6444444444444445,0.8,0.7333333333333333,0.6533333333333333,0.11975283186939982,2509,0.6611111111111111,0.7888888888888889,0.6944444444444444,0.7166666666666667,0.7444444444444445,0.7211111111111111,0.043518124505702534,0.6444444444444445,0.49382716049382713,0.6236559139784946,0.7659574468085106,0.7173913043478262,0.6490552540146206,0.09284189303587645,2677,0.6979472140762463,0.7802197802197802,0.7122507122507121,0.7226890756302521,0.7507002801120449,0.7327614124578071,0.029353939580406135
627,0.002602672576904297,0.0007982882465841425,0.01393299102783203,0.0021301741111489497,auto,1,chebyshev,12,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 12, 'p': 2, 'weights': 'distance'}",0.6842105263157895,0.5131578947368421,0.618421052631579,0.7368421052631579,0.7066666666666667,0.651859649122807,0.07953454932782698,1541,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.5952380952380952,0.6481481481481481,0.7450980392156863,0.7254901960784313,0.6856520385932151,0.0557171717103899,1647,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.8444444444444444,0.8222222222222222,0.7555555555555555,0.10327955589886444,1153,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7446808510638298,0.574712643678161,0.707070707070707,0.7916666666666666,0.7708333333333334,0.7177928403625395,0.07691619862218639,1521,1.0,1.0,1.0,1.0,1.0,1.0,0.0
628,0.002857351303100586,0.0005636941835519198,0.017404937744140626,0.0020216625416646433,auto,1,chebyshev,13,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",0.631578947368421,0.4473684210526316,0.5921052631578947,0.6973684210526315,0.6533333333333333,0.6043508771929824,0.08554105316122226,2569,0.6864686468646864,0.7293729372937293,0.6864686468646864,0.6963696369636964,0.6875,0.6972359735973597,0.01649360364874439,0.6666666666666666,0.5365853658536586,0.6296296296296297,0.6964285714285714,0.6727272727272727,0.6404075012611598,0.056156335378293426,2545,0.73224043715847,0.7355769230769231,0.7157360406091371,0.72,0.7135678391959799,0.723424248008102,0.008870124064133272,0.7555555555555555,0.4888888888888889,0.7555555555555555,0.8666666666666667,0.8222222222222222,0.7377777777777779,0.1313932933252843,1645,0.7444444444444445,0.85,0.7833333333333333,0.8,0.7888888888888889,0.7933333333333333,0.033957126199858044,0.7083333333333334,0.5116279069767442,0.6868686868686867,0.7722772277227722,0.7400000000000001,0.6838214309803073,0.09081980888399166,2389,0.7382920110192838,0.7886597938144331,0.7480106100795756,0.7578947368421052,0.7493403693931399,0.7564395042297074,0.017268701426129487
629,0.002205657958984375,0.00039783457139609994,0.013035440444946289,0.0012841391341002124,auto,1,chebyshev,13,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",0.6710526315789473,0.5,0.6578947368421053,0.75,0.6933333333333334,0.6544561403508772,0.08340747209914612,1489,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.5945945945945946,0.6792452830188679,0.7407407407407407,0.7115384615384616,0.685223815978533,0.049481963876229225,1683,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7777777777777778,0.4888888888888889,0.8,0.8888888888888888,0.8222222222222222,0.7555555555555555,0.1384214355768661,1153,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7368421052631577,0.5365853658536586,0.7346938775510203,0.808080808080808,0.7628865979381444,0.7158177509373578,0.0934350336490358,1597,1.0,1.0,1.0,1.0,1.0,1.0,0.0
630,0.002872943878173828,0.0013110208643074552,0.015351104736328124,0.0011005070878055748,auto,1,chebyshev,13,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",0.631578947368421,0.4473684210526316,0.5921052631578947,0.6973684210526315,0.6533333333333333,0.6043508771929824,0.08554105316122226,2569,0.6864686468646864,0.7293729372937293,0.6864686468646864,0.6963696369636964,0.6875,0.6972359735973597,0.01649360364874439,0.6666666666666666,0.5365853658536586,0.6296296296296297,0.6964285714285714,0.6727272727272727,0.6404075012611598,0.056156335378293426,2545,0.73224043715847,0.7355769230769231,0.7157360406091371,0.72,0.7135678391959799,0.723424248008102,0.008870124064133272,0.7555555555555555,0.4888888888888889,0.7555555555555555,0.8666666666666667,0.8222222222222222,0.7377777777777779,0.1313932933252843,1645,0.7444444444444445,0.85,0.7833333333333333,0.8,0.7888888888888889,0.7933333333333333,0.033957126199858044,0.7083333333333334,0.5116279069767442,0.6868686868686867,0.7722772277227722,0.7400000000000001,0.6838214309803073,0.09081980888399166,2389,0.7382920110192838,0.7886597938144331,0.7480106100795756,0.7578947368421052,0.7493403693931399,0.7564395042297074,0.017268701426129487
631,0.00199737548828125,0.0010947579648112114,0.012411785125732423,0.0018662713361552608,auto,1,chebyshev,13,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",0.6710526315789473,0.5,0.6578947368421053,0.75,0.6933333333333334,0.6544561403508772,0.08340747209914612,1489,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.5945945945945946,0.6792452830188679,0.7407407407407407,0.7115384615384616,0.685223815978533,0.049481963876229225,1683,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7777777777777778,0.4888888888888889,0.8,0.8888888888888888,0.8222222222222222,0.7555555555555555,0.1384214355768661,1153,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7368421052631577,0.5365853658536586,0.7346938775510203,0.808080808080808,0.7628865979381444,0.7158177509373578,0.0934350336490358,1597,1.0,1.0,1.0,1.0,1.0,1.0,0.0
632,0.003303861618041992,0.0007522142307418375,0.01682257652282715,0.0018607687119692603,auto,1,chebyshev,14,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",0.6842105263157895,0.47368421052631576,0.5921052631578947,0.7105263157894737,0.6666666666666666,0.625438596491228,0.08548019449178831,2185,0.6633663366336634,0.7392739273927392,0.6798679867986799,0.6897689768976898,0.6973684210526315,0.6939291297550807,0.025365671029363136,0.7333333333333333,0.5641025641025641,0.6458333333333334,0.7169811320754716,0.7,0.6720500725689404,0.06147457783823119,1917,0.7294117647058823,0.7671957671957672,0.7243243243243244,0.7336956521739131,0.7391304347826086,0.738751588636499,0.01503433123498301,0.7333333333333333,0.4888888888888889,0.6888888888888889,0.8444444444444444,0.7777777777777778,0.7066666666666667,0.12041081941461393,2293,0.6888888888888889,0.8055555555555556,0.7444444444444445,0.75,0.7555555555555555,0.7488888888888889,0.03708515392950809,0.7333333333333333,0.5238095238095238,0.6666666666666667,0.7755102040816326,0.7368421052631577,0.6872323666308627,0.08889249175703968,2311,0.7085714285714285,0.7859078590785908,0.7342465753424656,0.7417582417582418,0.7472527472527473,0.7435473704006949,0.024984647668136246
633,0.00326385498046875,0.001003598823634303,0.012378597259521484,0.0013698327094220125,auto,1,chebyshev,14,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",0.75,0.5526315789473685,0.6447368421052632,0.7631578947368421,0.68,0.6781052631578948,0.07650292844683677,697,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.76,0.627906976744186,0.6730769230769231,0.7368421052631579,0.7058823529411765,0.7007416716050888,0.04671498364693376,1141,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8444444444444444,0.6,0.7777777777777778,0.9333333333333333,0.8,0.7911111111111111,0.1094091877785882,515,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.6136363636363636,0.7216494845360825,0.8235294117647058,0.7500000000000001,0.7417630519874304,0.07343858778740052,531,1.0,1.0,1.0,1.0,1.0,1.0,0.0
634,0.003000688552856445,0.001097761228989975,0.01975111961364746,0.002429496399177548,auto,1,chebyshev,14,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",0.6842105263157895,0.47368421052631576,0.5921052631578947,0.7105263157894737,0.6666666666666666,0.625438596491228,0.08548019449178831,2185,0.6633663366336634,0.7392739273927392,0.6798679867986799,0.6897689768976898,0.6973684210526315,0.6939291297550807,0.025365671029363136,0.7333333333333333,0.5641025641025641,0.6458333333333334,0.7169811320754716,0.7,0.6720500725689404,0.06147457783823119,1917,0.7294117647058823,0.7671957671957672,0.7243243243243244,0.7336956521739131,0.7391304347826086,0.738751588636499,0.01503433123498301,0.7333333333333333,0.4888888888888889,0.6888888888888889,0.8444444444444444,0.7777777777777778,0.7066666666666667,0.12041081941461393,2293,0.6888888888888889,0.8055555555555556,0.7444444444444445,0.75,0.7555555555555555,0.7488888888888889,0.03708515392950809,0.7333333333333333,0.5238095238095238,0.6666666666666667,0.7755102040816326,0.7368421052631577,0.6872323666308627,0.08889249175703968,2311,0.7085714285714285,0.7859078590785908,0.7342465753424656,0.7417582417582418,0.7472527472527473,0.7435473704006949,0.024984647668136246
635,0.0034467220306396485,0.0008196268123382139,0.012538528442382813,0.0006548829624953025,auto,1,chebyshev,14,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",0.75,0.5526315789473685,0.6447368421052632,0.7631578947368421,0.68,0.6781052631578948,0.07650292844683677,697,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.76,0.627906976744186,0.6730769230769231,0.7368421052631579,0.7058823529411765,0.7007416716050888,0.04671498364693376,1141,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8444444444444444,0.6,0.7777777777777778,0.9333333333333333,0.8,0.7911111111111111,0.1094091877785882,515,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.6136363636363636,0.7216494845360825,0.8235294117647058,0.7500000000000001,0.7417630519874304,0.07343858778740052,531,1.0,1.0,1.0,1.0,1.0,1.0,0.0
636,0.003736114501953125,0.0015160322067472754,0.01675591468811035,0.0016245422842129371,auto,1,chebyshev,15,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.6578947368421053,0.5263157894736842,0.5921052631578947,0.7236842105263158,0.6533333333333333,0.6306666666666667,0.06675851475347454,2005,0.6765676567656765,0.7161716171617162,0.6831683168316832,0.7029702970297029,0.680921052631579,0.6919597880840715,0.01512286565582932,0.6792452830188679,0.6,0.6296296296296297,0.7142857142857143,0.6792452830188679,0.660481181990616,0.0405188902324727,2191,0.7135416666666666,0.7238095238095238,0.7079207920792079,0.7122641509433962,0.7044334975369458,0.712393926207148,0.00655785592920102,0.8,0.6,0.7555555555555555,0.8888888888888888,0.8,0.7688888888888888,0.09490736224027832,889,0.7611111111111111,0.8444444444444444,0.7944444444444444,0.8388888888888889,0.7944444444444444,0.8066666666666666,0.031111111111111135,0.7346938775510203,0.6,0.6868686868686867,0.792079207920792,0.7346938775510203,0.709667129978304,0.0641733202894105,1693,0.7365591397849464,0.7794871794871795,0.7486910994764396,0.7704081632653061,0.7467362924281985,0.756376374888414,0.015973214012214125
637,0.002965545654296875,0.0009414132336877101,0.01405644416809082,0.0024323883578364945,auto,1,chebyshev,15,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'metric': 'chebyshev', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.7105263157894737,0.5526315789473685,0.631578947368421,0.7631578947368421,0.6533333333333333,0.6622456140350877,0.07148345883949475,1129,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7169811320754716,0.627906976744186,0.660377358490566,0.7454545454545455,0.6792452830188679,0.6859930591567275,0.04140439249505929,1617,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8444444444444444,0.6,0.7777777777777778,0.9111111111111111,0.8,0.7866666666666667,0.10385174618264821,577,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7755102040816326,0.6136363636363636,0.7142857142857142,0.8200000000000001,0.7346938775510203,0.7316252319109463,0.06923501846821858,1033,1.0,1.0,1.0,1.0,1.0,1.0,0.0
